epoch,train_loss,train_lr_avg,eval_loss,eval_top1,eval_top5
0,7.090710163116455,1e-06,6.943958759307861,0.17383311688899994,0.907129168510437
1,6.8118109703063965,0.00020095,6.12832498550415,2.567535161972046,8.276055335998535
2,6.447254180908203,0.00040090000000000004,4.751448631286621,12.737771987915039,29.571611404418945
3,6.017512321472168,0.0006008500000000001,3.7302722930908203,25.207799911499023,48.76518630981445
4,5.640756607055664,0.0008008000000000001,3.14203143119812,34.8085823059082,60.58184051513672
5,5.262496471405029,0.00100075,2.7596211433410645,41.85981369018555,68.21251678466797
6,5.098292827606201,0.0012007,2.506648063659668,46.88698959350586,73.02989196777344
7,4.940370082855225,0.00140065,2.2956018447875977,50.6733512878418,76.3986587524414
8,4.844060897827148,0.0016006,2.160919427871704,53.564579010009766,78.68446350097656
9,4.662004470825195,0.00180055,1.9991813898086548,55.85637664794922,80.38682556152344
10,4.671730041503906,0.0020005,1.923620343208313,57.858455657958984,82.02125549316406
11,4.483982563018799,0.00220045,1.86908757686615,59.317054748535156,82.79851531982422
12,4.554003715515137,0.0024004000000000004,1.8240346908569336,60.24216842651367,83.82552337646484
13,4.421135902404785,0.0026003500000000004,1.720333456993103,61.49896240234375,84.59678649902344
14,4.429117202758789,0.0028003000000000004,1.722196102142334,62.09638595581055,84.93046569824219
15,4.388063907623291,0.0030002500000000003,1.694494366645813,63.12540054321289,85.87755584716797
16,4.303572177886963,0.0032002000000000003,1.602410912513733,63.63091278076172,86.09734344482422
17,4.280671119689941,0.0034001500000000002,1.5667527914047241,64.64993286132812,86.93254089355469
18,4.308218955993652,0.0036001,1.5581843852996826,64.62196350097656,86.90257263183594
19,4.252808570861816,0.00380005,1.5370796918869019,65.43118286132812,87.47602081298828
20,4.223785400390625,0.003956404463463943,1.5101444721221924,65.99864196777344,87.6998062133789
21,4.126074314117432,0.003951953940067802,1.4355546236038208,66.50814819335938,88.03348541259766
22,4.197288513183594,0.003947289911231955,1.4506038427352905,67.19149780273438,88.2532730102539
23,4.090299606323242,0.003942412888419724,1.4216266870498657,67.86285400390625,88.69485473632812
24,4.084968090057373,0.003937323406451619,1.409044623374939,68.02669525146484,88.96659088134766
25,4.081468105316162,0.003932022023446691,1.3855270147323608,68.348388671875,89.21235656738281
26,4.044707298278809,0.003926509320761328,1.3224109411239624,68.76598358154297,89.45012664794922
27,4.018732070922852,0.003920785902925501,1.3633981943130493,69.00175476074219,89.53604125976562
28,4.023141860961914,0.003914852397576474,1.2985455989837646,69.1016616821289,89.8057861328125
29,4.057313919067383,0.003908709455389973,1.3150203227996826,69.39337921142578,89.78980255126953
30,3.9780895709991455,0.003902357750008832,1.2784264087677002,70.37044525146484,90.2733383178711
31,3.955235719680786,0.003895797977969124,1.2759064435958862,70.35446166992188,90.42119598388672
32,3.968494415283203,0.0038890308586237757,1.2664284706115723,70.37643432617188,90.47114562988281
33,3.915332078933716,0.0038820571340636807,1.2530338764190674,70.865966796875,90.77085876464844
34,3.8896713256835938,0.0038748775690363242,1.212662935256958,71.28556823730469,90.83080291748047
35,3.862914800643921,0.0038674929508619176,1.2664592266082764,71.19165802001953,90.80082702636719
36,3.838454484939575,0.003859904089347062,1.2014895677566528,71.50735473632812,91.07057189941406
37,3.860206127166748,0.00385211181669594,1.2294063568115234,71.73313903808594,91.03460693359375
38,3.746150016784668,0.003844116987419059,1.1811764240264893,72.07880401611328,91.23841094970703
39,3.9107062816619873,0.0038359204782395426,1.177936315536499,71.98489379882812,91.37428283691406
40,3.8084280490875244,0.003827523187996989,1.1408711671829224,72.12875366210938,91.21842956542969
41,3.8190531730651855,0.0038189260375489026,1.1709281206130981,72.16871643066406,91.37628173828125
42,3.8200600147247314,0.0038101299696697098,1.1528737545013428,72.580322265625,91.44821166992188
43,3.7780508995056152,0.0038011359489473766,1.1517442464828491,72.74016571044922,91.75391387939453
44,3.753995180130005,0.0037919449616776292,1.1417838335037231,72.66423797607422,91.84982299804688
45,3.789628267288208,0.0037825580157557943,1.1171849966049194,72.91000366210938,91.9217529296875
46,3.808506488800049,0.003772976140566274,1.116835594177246,73.1218032836914,91.82584381103516
47,3.80281662940979,0.0037632003868696595,1.1432914733886719,73.24568176269531,91.96371459960938
48,3.742797613143921,0.003753231826687508,1.1165412664413452,73.3715591430664,92.1595230102539
49,3.735748529434204,0.0037430715531847785,1.1616148948669434,73.52141571044922,92.04364013671875
50,3.764003276824951,0.0037327206805499555,1.1183332204818726,73.58135986328125,92.28939819335938
51,3.713303327560425,0.003722180343872868,1.1583538055419922,73.361572265625,92.04563903808594
52,3.739877700805664,0.0037114516990202112,1.1095436811447144,73.96299743652344,92.40328979492188
53,3.709106206893921,0.003700535922508794,1.1005064249038696,73.61932373046875,92.20548248291016
54,3.7096118927001953,0.0036894342113765206,1.1355788707733154,73.83512115478516,92.3133773803711
55,3.711177110671997,0.0036781477830511214,1.1218384504318237,73.78716278076172,92.42327117919922
56,3.6977269649505615,0.003666677875216649,1.067491054534912,74.03292846679688,92.52117919921875
57,3.657193422317505,0.003655025745677751,1.0984584093093872,74.15081787109375,92.54515838623047
58,3.683414936065674,0.00364319267222174,1.0756012201309204,74.446533203125,92.5291748046875
59,3.8093338012695312,0.003631179952478466,1.0448299646377563,74.45452117919922,92.7689437866211
60,3.758007764816284,0.003618988903778021,1.0790847539901733,74.47650146484375,92.47122955322266
61,3.6883316040039062,0.003606620863006274,1.0834835767745972,74.55043029785156,92.63906860351562
62,3.6380507946014404,0.003594077186458272,1.0568701028823853,74.51246643066406,92.71499633789062
63,3.646944522857666,0.0035813592496895023,1.089117169380188,74.5064697265625,92.59910583496094
64,3.7006587982177734,0.003568468447365051,1.0695481300354004,74.9360580444336,92.8428726196289
65,3.7381198406219482,0.0035554061931066575,1.0034607648849487,74.79619598388672,92.8448715209961
66,3.6566929817199707,0.0035421739193377,1.0333200693130493,74.98001861572266,92.94876861572266
67,3.6704814434051514,0.003528773077126112,1.0425504446029663,74.88211059570312,92.94477081298828
68,3.6111576557159424,0.0035152051360252544,1.0414634943008423,74.95204162597656,92.81889343261719
69,3.6706693172454834,0.0035014715839127675,1.0181440114974976,74.94805145263672,92.98473358154297
70,3.6034698486328125,0.0034875739268274025,1.0043282508850098,75.12187957763672,92.96675109863281
71,3.574897289276123,0.0034735136888038704,1.043319821357727,75.07392883300781,93.07464599609375
72,3.5724759101867676,0.0034592924117057165,1.0430208444595337,75.05594635009766,92.94477081298828
73,3.525540351867676,0.003444911655056233,1.0455241203308105,75.13187408447266,93.03668212890625
74,3.6367671489715576,0.0034303729958674433,1.0064976215362549,75.22378540039062,93.03868103027344
75,3.652963399887085,0.0034156780284671628,1.0186275243759155,75.39762115478516,93.25048065185547
76,3.6284024715423584,0.003400828364324165,0.9940497875213623,75.23577117919922,93.16455841064453
77,3.59110951423645,0.0033858256318714617,0.9780551195144653,75.41759490966797,93.28044891357422
78,3.5540192127227783,0.0033706714763277346,1.000337839126587,75.77525329589844,93.36437225341797
79,3.6425857543945312,0.0033553675595169087,1.0013439655303955,75.43158721923828,93.15257263183594
80,3.5999109745025635,0.0033399155596859228,1.0247983932495117,75.60741424560547,93.38235473632812
81,3.6503591537475586,0.0033243171713206857,1.0294324159622192,75.84518432617188,93.31241607666016
82,3.569582939147949,0.0033085741049602613,0.9797329902648926,75.8292007446289,93.45428466796875
83,3.559861421585083,0.003292688087009282,0.9824099540710449,75.6573715209961,93.3104248046875
84,3.5635271072387695,0.0032766608595486365,0.9921900629997253,75.76326751708984,93.31441497802734
85,3.5695135593414307,0.0032604941801444264,0.9675558805465698,75.89714050292969,93.29243469238281
86,3.572098731994629,0.0032441898216552297,0.9820314049720764,76.00303649902344,93.41432189941406
87,3.5556678771972656,0.0032277495720376887,0.9991683959960938,75.83319854736328,93.37435913085938
88,3.5304267406463623,0.0032111752341504388,1.010864496231079,76.0949478149414,93.41432189941406
89,3.52221417427063,0.0031944686255564038,0.9810500741004944,75.98705291748047,93.53221130371094
90,3.549830675125122,0.0031776315783234844,0.977581799030304,76.009033203125,93.53620147705078
91,3.5196197032928467,0.0031606659388236447,0.968709409236908,76.15089416503906,93.54419708251953
92,3.5075764656066895,0.003143573567530442,0.9839271306991577,76.28276824951172,93.4842529296875
93,3.525789260864258,0.0031263563388150015,0.9632711410522461,76.29275512695312,93.54619598388672
94,3.5477261543273926,0.003109016140740472,0.9739559292793274,76.37667846679688,93.52021789550781
95,3.5346639156341553,0.003091554874854979,0.9773840308189392,76.11093139648438,93.50023651123047
96,3.5518481731414795,0.0030739744559830987,0.9630528092384338,76.34271240234375,93.74000549316406
97,3.540111780166626,0.003056276812015872,0.9579960703849792,76.56449890136719,93.76598358154297
98,3.5173678398132324,0.0030384638836993953,0.9446646571159363,76.5724868774414,93.7619857788086
99,3.5541412830352783,0.0030205376244219913,0.9938869476318359,76.60646057128906,93.73201751708984
100,3.4945452213287354,0.0030025000000000004,0.9438894987106323,76.41064453125,93.73601531982422
101,3.5451409816741943,0.002984352988462206,0.9833404421806335,76.45460510253906,93.76798248291016
102,3.5113959312438965,0.002966098579832922,0.9392173886299133,76.62044525146484,93.7000503540039
103,3.512883424758911,0.0029477387759137635,0.9541911482810974,76.7263412475586,93.7979507446289
104,3.479442834854126,0.0029292755900641246,0.9746100902557373,76.55650329589844,93.825927734375
105,3.533074140548706,0.002910711046980396,0.9700687527656555,76.71835327148438,93.8379135131836
106,3.467907190322876,0.0028920471824739305,0.936254620552063,76.90816497802734,93.84990692138672
107,3.4842448234558105,0.002873286043247794,0.9508844614028931,76.9141616821289,93.91983795166016
108,3.4792563915252686,0.0028544296866723205,0.9857738018035889,76.84622955322266,93.89785766601562
109,3.5264065265655518,0.002835480180559501,0.9655986428260803,76.97010803222656,93.81593322753906
110,3.4723377227783203,0.002816439602936222,0.9620891213417053,76.92015838623047,93.89985656738281
111,3.5069141387939453,0.0027973100418163875,0.9616184830665588,76.88019561767578,94.01973724365234
112,3.4980623722076416,0.0027780935949719456,0.9364160895347595,77.01206970214844,93.8738784790039
113,3.4378750324249268,0.0027587923697028425,0.9623433351516724,77.05802154541016,93.977783203125
114,3.5517160892486572,0.002739408482605933,0.9534704685211182,77.0300521850586,93.94380950927734
115,3.4451792240142822,0.002719944059342874,0.9148576855659485,77.45564270019531,94.01774597167969
116,3.478550434112549,0.002700401234407022,0.9241986274719238,77.16392517089844,94.11764526367188
117,3.4614851474761963,0.002680782150889357,0.9189693927764893,77.35973358154297,94.12564086914062
118,3.489466905593872,0.002661088960243474,0.9331647157669067,77.28780364990234,94.0916748046875
119,3.457801103591919,0.0026413238220496502,0.9376906752586365,77.30778503417969,94.1036605834961
120,3.4264392852783203,0.0026214889037780207,0.9069024920463562,77.29180145263672,94.14362335205078
121,3.4474639892578125,0.0026015863805508932,0.9391001462936401,77.65345001220703,94.09966278076172
122,3.4847538471221924,0.002581618434904221,0.9585935473442078,77.40169525146484,94.16759490966797
123,3.369736671447754,0.002561587256548263,0.8797464370727539,77.63946533203125,94.16759490966797
124,3.4541213512420654,0.002541495042127455,0.9008501768112183,77.88323211669922,94.3314437866211
125,3.482329845428467,0.00252134399497953,0.9021260738372803,77.74935913085938,94.27948760986328
126,3.3922808170318604,0.0025011363248938854,0.9275815486907959,77.68741607666016,94.23753356933594
127,3.3779802322387695,0.002480874247869269,0.9229913949966431,77.63946533203125,94.40137481689453
128,3.397317886352539,0.0024605599858707585,0.9254019260406494,77.95116424560547,94.35741424560547
129,3.4349136352539062,0.0024401957665861032,0.9302787184715271,77.55355072021484,94.30946350097656
130,3.3806920051574707,0.00241978382318143,0.9277483224868774,77.82328796386719,94.4293441772461
131,3.380443572998047,0.002399326394056357,0.9496040940284729,77.90721130371094,94.4173583984375
132,3.3466336727142334,0.002378825722598521,0.8894093036651611,77.57552337646484,94.36341094970703
133,3.3849713802337646,0.0023582840569375692,0.900719940662384,78.0390853881836,94.39337921142578
134,3.4065425395965576,0.0023377036496986243,0.9361588358879089,78.06705474853516,94.38739013671875
135,3.4202003479003906,0.002317086757755261,0.9222580790519714,78.05506896972656,94.52925109863281
136,3.3851370811462402,0.0022964356419820117,0.9378753304481506,77.93318176269531,94.39737701416016
137,3.4123830795288086,0.0022757525670064377,0.9058290123939514,78.1509780883789,94.41935729980469
138,3.3407695293426514,0.002255039800960787,0.9149399399757385,78.00910949707031,94.39937591552734
139,3.410917043685913,0.002234299615233269,0.9134431481361389,78.18893432617188,94.3414306640625
140,3.388002395629883,0.0022135342842189696,0.885657012462616,78.08103942871094,94.48928833007812
141,3.405599355697632,0.002192746085070437,0.9127932190895081,78.18494415283203,94.58319854736328
142,3.3883683681488037,0.00217193729744797,0.8991270661354065,78.16496276855469,94.5432357788086
143,3.3490023612976074,0.0021511102032696254,0.89137864112854,78.07105255126953,94.48928833007812
144,3.388784646987915,0.0021302670864609807,0.9161483645439148,78.28284454345703,94.52125549316406
145,3.40212345123291,0.0021094102327046736,0.878407895565033,78.26486206054688,94.5572280883789
146,3.3378963470458984,0.002088541929189754,0.9028071761131287,78.30282592773438,94.64913940429688
147,3.3933193683624268,0.0020676644643608656,0.8704458475112915,78.5905532836914,94.5792007446289
148,3.3395707607269287,0.0020467801276672975,0.8860166668891907,78.78836059570312,94.61316680908203
149,3.365140676498413,0.002025891209311911,0.8942556977272034,78.83631896972656,94.82496643066406
150,3.346989870071411,0.0020050000000000003,0.8739894032478333,78.67646789550781,94.70907592773438
151,3.3492367267608643,0.00198410879068809,0.8564171195030212,78.55858612060547,94.6451416015625
152,3.3173940181732178,0.001963219872332704,0.8682381510734558,78.88426971435547,94.7310562133789
153,3.2931289672851562,0.0019423355356391343,0.8748329877853394,78.8403091430664,94.76702117919922
154,3.315394163131714,0.001921458070810247,0.8524269461631775,78.8802719116211,94.81697845458984
155,3.3582358360290527,0.0019005897672953274,0.8869990706443787,78.83232116699219,94.7690200805664
156,3.291879415512085,0.0018797329135390205,0.8624194264411926,78.89026641845703,94.85693359375
157,3.3379147052764893,0.0018588897967303755,0.8832299113273621,78.87628173828125,94.84294891357422
158,3.3011059761047363,0.0018380627025520308,0.8727492094039917,79.09806823730469,94.89289855957031
159,3.3169641494750977,0.0018172539149295642,0.886439859867096,79.00415802001953,94.8189697265625
160,3.2635467052459717,0.0017964657157810318,0.9043854475021362,78.99616241455078,94.89889526367188
161,3.2759220600128174,0.0017757003847667316,0.8781806230545044,78.94021606445312,94.86892700195312
162,3.324902296066284,0.0017549601990392136,0.8830735683441162,79.13003540039062,94.89689636230469
163,3.3096463680267334,0.001734247432993563,0.8686317801475525,79.02413940429688,94.9228744506836
164,3.2972404956817627,0.0017135643580179897,0.8950039744377136,78.9921646118164,94.87092590332031
165,3.282350778579712,0.0016929132422447402,0.9084897041320801,79.19596862792969,94.90289306640625
166,3.2776496410369873,0.001672296350301376,0.8616810441017151,79.24592590332031,94.94085693359375
167,3.2858307361602783,0.0016517159430624317,0.8488920331001282,79.41376495361328,94.96283721923828
168,3.294430732727051,0.0016311742774014796,0.8683096766471863,79.21794891357422,94.9708251953125
169,3.305037021636963,0.0016106736059436435,0.8666971921920776,79.27589416503906,94.96483612060547
170,3.2990050315856934,0.0015902161768185702,0.8760562539100647,79.21794891357422,95.01078796386719
171,3.2946438789367676,0.001569804233413898,0.8498600721359253,79.48969268798828,95.00679016113281
172,3.2799997329711914,0.0015494400141292423,0.881978452205658,79.61557006835938,94.93685913085938
173,3.2621102333068848,0.0015291257521307317,0.866693913936615,79.59358978271484,95.10669708251953
174,3.2186496257781982,0.0015088636751061152,0.8887513279914856,79.6615219116211,95.07872009277344
175,3.222198963165283,0.0014886560050204715,0.8524278998374939,79.32584381103516,95.10869598388672
176,3.195510149002075,0.0014685049578725456,0.8480355739593506,79.51366424560547,95.17063903808594
177,3.2123496532440186,0.0014484127434517375,0.8415363430976868,79.47969818115234,94.9988021850586
178,3.267915725708008,0.001428381565095779,0.865107536315918,79.55362701416016,95.12867736816406
179,3.2042155265808105,0.0014084136194491075,0.8354551196098328,79.71746826171875,95.17063903808594
180,3.2139430046081543,0.0013885110962219803,0.8417180180549622,79.54364013671875,95.11668395996094
181,3.2255072593688965,0.0013686761779503507,0.8261148929595947,79.85533905029297,95.19461059570312
182,3.2110652923583984,0.0013489110397565266,0.8419792652130127,79.81737518310547,95.11868286132812
183,3.265958070755005,0.001329217849110644,0.8530812859535217,79.83135986328125,95.23457336425781
184,3.188467025756836,0.0013095987655929791,0.8377597332000732,79.86732482910156,95.22258758544922
185,3.203535318374634,0.0012900559406571266,0.8198200464248657,79.87132263183594,95.23257446289062
186,3.2168517112731934,0.001270591517394068,0.842487633228302,79.66951751708984,95.14066314697266
187,3.2056519985198975,0.001251207630297158,0.8205399513244629,79.99320220947266,95.21858978271484
188,3.198164701461792,0.0012319064050280548,0.797724723815918,79.9532470703125,95.16464233398438
189,3.203697919845581,0.0012126899581836126,0.8339031338691711,80.00519561767578,95.25055694580078
190,3.156399726867676,0.0011935603970637788,0.8279394507408142,80.20899963378906,95.29451751708984
191,3.1808900833129883,0.0011745198194405,0.8244439363479614,80.26094818115234,95.2845230102539
192,3.152989625930786,0.0011555703133276803,0.8755553364753723,80.1650390625,95.33248138427734
193,3.164628505706787,0.001136713956752207,0.846939206123352,80.2789306640625,95.35246276855469
194,3.172177314758301,0.0011179528175260702,0.8135359287261963,80.42678833007812,95.44637298583984
195,3.146770477294922,0.0010992889530196043,0.8235900402069092,80.30290985107422,95.34246826171875
196,3.151704788208008,0.0010807244099358764,0.8150443434715271,80.22298431396484,95.34246826171875
197,3.118894577026367,0.0010622612240862377,0.8172549605369568,80.24496459960938,95.29851531982422
198,3.0865249633789062,0.0010439014201670779,0.8226149678230286,80.2909164428711,95.41839599609375
199,3.118804693222046,0.0010256470115377941,0.8030271530151367,80.43478393554688,95.43437957763672
200,3.0945231914520264,0.0010074999999999997,0.8070549368858337,80.61460876464844,95.47234344482422
201,3.123046636581421,0.0009894623755780094,0.8046730756759644,80.55067443847656,95.34646606445312
202,3.1382060050964355,0.0009715361163006057,0.7991984486579895,80.56865692138672,95.40641021728516
203,3.0926098823547363,0.0009537231879841283,0.8155918121337891,80.5826416015625,95.48832702636719
204,3.098308801651001,0.0009360255440169022,0.80898118019104,80.75048065185547,95.5143051147461
205,3.129910707473755,0.0009184451251450218,0.7872142195701599,80.70052337646484,95.50032043457031
206,3.085444688796997,0.0009009838592595288,0.8002506494522095,80.6325912475586,95.46235656738281
207,3.1207916736602783,0.000883643661185,0.7962701320648193,80.7344970703125,95.5023193359375
208,3.0515928268432617,0.0008664264324695591,0.8260127305984497,80.60062408447266,95.45436096191406
209,3.145702362060547,0.0008493340611763556,0.8009704947471619,80.95428466796875,95.50032043457031
210,3.0805342197418213,0.0008323684216765164,0.7848092317581177,80.9842529296875,95.6162109375
211,3.091599941253662,0.0008155313744435963,0.7879005074501038,80.89234161376953,95.52629089355469
212,3.1164424419403076,0.0007988247658495623,0.8049667477607727,81.06817626953125,95.60621643066406
213,3.0949628353118896,0.0007822504279623125,0.784581184387207,81.08016204833984,95.61421203613281
214,3.119765520095825,0.000765810178344771,0.7919473052024841,81.1620864868164,95.5782470703125
215,3.072225332260132,0.0007495058198555747,0.7736303806304932,80.95028686523438,95.59622955322266
216,3.0678439140319824,0.000733339140451364,0.7994491457939148,81.0601806640625,95.65017700195312
217,3.0471677780151367,0.000717311912990719,0.7697489857673645,81.1361083984375,95.61221313476562
218,3.087730646133423,0.0007014258950397403,0.7845706939697266,81.03620147705078,95.56425476074219
219,3.0260815620422363,0.0006856828286793143,0.7734614610671997,81.22602081298828,95.66016387939453
220,3.096076250076294,0.0006700844403140779,0.7963209748268127,81.1361083984375,95.64418029785156
221,3.045433759689331,0.0006546324404830922,0.766412079334259,81.23201751708984,95.7420883178711
222,3.082350254058838,0.0006393285236722661,0.797868549823761,81.23401641845703,95.72010803222656
223,2.999497890472412,0.0006241743681285387,0.7826147079467773,81.45380401611328,95.65616607666016
224,3.0196802616119385,0.0006091716356758359,0.7848815321922302,81.46778869628906,95.7041244506836
225,3.0082643032073975,0.0005943219715328379,0.7825730443000793,81.477783203125,95.73009490966797
226,3.0422375202178955,0.0005796270041325578,0.7915263772010803,81.50775146484375,95.714111328125
227,3.0555496215820312,0.0005650883449437676,0.7762661576271057,81.40385437011719,95.77405548095703
228,3.0533080101013184,0.0005507075882942845,0.7944767475128174,81.54971313476562,95.74408721923828
229,2.985147476196289,0.0005364863111961308,0.7771561145782471,81.44580841064453,95.84398651123047
230,3.0252480506896973,0.0005224260731725984,0.7853164672851562,81.44580841064453,95.8160171508789
231,3.027782440185547,0.0005085284160872332,0.7662688493728638,81.5257339477539,95.80003356933594
232,2.9969143867492676,0.0004947948639747462,0.8010925650596619,81.63562774658203,95.69612884521484
233,3.008676290512085,0.0004812269228738888,0.776759147644043,81.63162994384766,95.76206970214844
234,2.9582278728485107,0.00046782608066230075,0.7765120267868042,81.73753356933594,95.80203247070312
235,3.0474679470062256,0.00045459380689334315,0.7703129053115845,81.64961242675781,95.80602264404297
236,2.988107681274414,0.00044153155263494984,0.7672731280326843,81.87339782714844,95.83599853515625
237,2.925798177719116,0.00042864075031049813,0.776971697807312,81.76350402832031,95.7400894165039
238,2.9617764949798584,0.00041592281354172855,0.7582345604896545,81.8694076538086,95.8779525756836
239,3.009155511856079,0.00040337913699372695,0.772526204586029,81.86341094970703,95.86396789550781
240,2.9927923679351807,0.0003910110962219801,0.7474323511123657,81.86341094970703,95.93389892578125
241,2.947305679321289,0.0003788200475215342,0.7632361054420471,81.88539123535156,95.84198760986328
242,2.9658327102661133,0.0003668073277782605,0.7581303119659424,81.96131896972656,95.90992736816406
243,2.9518167972564697,0.000354974254322249,0.7674557566642761,81.92535400390625,95.94389343261719
244,2.9277734756469727,0.0003433221247833517,0.7399788498878479,82.02725219726562,95.87596130371094
245,2.951716899871826,0.0003318522169488793,0.7593404054641724,82.06521606445312,95.88994598388672
246,2.9420816898345947,0.00032056578862348,0.7346426844596863,81.9653091430664,95.94389343261719
247,2.966588258743286,0.0003094640774912069,0.7497673034667969,82.09119415283203,95.94789123535156
248,2.9085164070129395,0.0002985483009797894,0.7469227910041809,82.0432357788086,95.88794708251953
249,2.960218667984009,0.0002878196561271327,0.7373173236846924,82.1171646118164,96.00383758544922
250,2.984626293182373,0.00027727931945004526,0.7400588393211365,82.11317443847656,95.92790985107422
251,2.958482265472412,0.00026692844681522186,0.7494082450866699,82.13314819335938,95.9299087524414
252,2.900122880935669,0.0002567681733124922,0.7494968771934509,82.2710189819336,95.8779525756836
253,2.8937203884124756,0.0002467996131303407,0.74809730052948,82.17510986328125,95.85997009277344
254,2.9420905113220215,0.00023702385943372663,0.7476022243499756,82.28700256347656,95.89793395996094
255,2.882312297821045,0.00022744198424420629,0.7453154921531677,82.29100036621094,95.93389892578125
256,2.8670847415924072,0.00021805503832237174,0.7290714383125305,82.25703430175781,95.96387481689453
257,2.8860013484954834,0.00020886405105262395,0.7400479316711426,82.38091278076172,96.00982666015625
258,2.881417751312256,0.00019987003033029142,0.7411947250366211,82.4588394165039,95.9678726196289
259,2.9473133087158203,0.0001910739624510983,0.7301088571548462,82.43086242675781,96.00183868408203
260,2.927278995513916,0.0001824768120030115,0.7233539819717407,82.45284271240234,95.9538803100586
261,2.836477518081665,0.00017407952176045808,0.735310971736908,82.47282409667969,96.01382446289062
262,2.9414777755737305,0.00016588301258094125,0.7302773594856262,82.46682739257812,96.1057357788086
263,2.918266534805298,0.00015788818330406053,0.7351123094558716,82.47482299804688,96.03780364990234
264,2.8747944831848145,0.00015009591065293857,0.7293206453323364,82.6106948852539,96.02581787109375
265,2.864032745361328,0.00014250704913808254,0.7326750755310059,82.36293029785156,96.03180694580078
266,2.8354012966156006,0.00013512243096367655,0.7328546047210693,82.40489196777344,96.0677719116211
267,2.9134979248046875,0.00012794286593632024,0.7343788146972656,82.54076385498047,96.04779052734375
268,2.8924450874328613,0.00012096914137622542,0.7284038662910461,82.5347671508789,96.0657730102539
269,2.8543944358825684,0.00011420202203087681,0.7443007826805115,82.54275512695312,96.08775329589844
270,2.859445810317993,0.00010764224999116871,0.7413928508758545,82.54475402832031,96.03980255126953
271,2.900374412536621,0.00010129054461002774,0.7389342188835144,82.51078796386719,96.0677719116211
272,2.843371868133545,9.514760242352586e-05,0.7417245507240295,82.55674743652344,96.0438003540039
273,2.8378195762634277,8.921409707449859e-05,0.7430036067962646,82.6126937866211,96.05778503417969
274,2.8443520069122314,8.349067923867209e-05,0.74503493309021,82.6126937866211,96.09375
275,2.8545010089874268,7.797797655330872e-05,0.7373105883598328,82.65864562988281,96.0817642211914
276,2.8361308574676514,7.267659354838101e-05,0.730480432510376,82.58071899414062,96.09974670410156
277,2.8918778896331787,6.758711158027626e-05,0.745243489742279,82.6726303100586,96.08375549316406
278,2.8748788833618164,6.271008876804523e-05,0.7318412661552429,82.64466094970703,96.10773468017578
279,2.822760820388794,5.8046059932199096e-05,0.7330043315887451,82.6726303100586,96.1057357788086
280,2.8248844146728516,5.3595536536057876e-05,0.7364451885223389,82.64466094970703,96.07576751708984
281,2.847477912902832,4.9359006629665105e-05,0.7356704473495483,82.72058868408203,96.07976531982422
282,2.8762974739074707,4.533693479626623e-05,0.7349574565887451,82.66264343261719,96.08375549316406
283,2.809157609939575,4.152976210136245e-05,0.7262757420539856,82.70460510253906,96.1197280883789
284,2.8215863704681396,3.7937906044342566e-05,0.7398511171340942,82.65864562988281,96.09774780273438
285,2.760716676712036,3.456176051270037e-05,0.7312648296356201,82.62467956542969,96.1317138671875
286,2.8281643390655518,3.140169573883828e-05,0.7338728904724121,82.69461059570312,96.12171936035156
287,2.8047895431518555,2.8458058259470027e-05,0.7311689257621765,82.74057006835938,96.11772918701172
288,2.851541519165039,2.573117087761686e-05,0.7302767634391785,82.73057556152344,96.13571166992188
289,2.8107035160064697,2.3221332627209095e-05,0.7283743619918823,82.69261169433594,96.1197280883789
290,2.876429796218872,2.092881874029479e-05,0.7351160049438477,82.69261169433594,96.12371826171875
291,2.8192591667175293,1.8853880616855408e-05,0.7307441234588623,82.68462371826172,96.1037368774414
292,2.7961435317993164,1.6996745797238783e-05,0.7363556027412415,82.72258758544922,96.12771606445312
293,2.8545236587524414,1.53576179372061e-05,0.7341306805610657,82.74456787109375,96.11573028564453
294,2.793274164199829,1.3936676785598241e-05,0.7293346524238586,82.70660400390625,96.1037368774414
295,2.813714027404785,1.2734078164625204e-05,0.7285171747207642,82.7265853881836,96.09175109863281
296,2.83072566986084,1.1749953952777527e-05,0.731167733669281,82.70460510253906,96.1197280883789
297,2.822227954864502,1.0984412070365458e-05,0.7299961447715759,82.70260620117188,96.12171936035156
298,2.8098857402801514,1.043753646768323e-05,0.7290019392967224,82.70460510253906,96.11573028564453
299,2.78157377243042,1.0109387115803274e-05,0.7315337657928467,82.7485580444336,96.11772918701172
300,2.8161704540252686,1e-05,0.7337353825569153,82.74256896972656,96.10773468017578
301,2.824357748031616,1e-05,0.7299237251281738,82.70460510253906,96.09574890136719
302,2.823897361755371,1e-05,0.7314701080322266,82.73257446289062,96.10773468017578
303,2.7987027168273926,1e-05,0.7325740456581116,82.7245864868164,96.09774780273438
304,2.8580129146575928,1e-05,0.731269359588623,82.72258758544922,96.08775329589844
305,2.841782808303833,1e-05,0.728510320186615,82.73257446289062,96.08975219726562
306,2.8012404441833496,1e-05,0.7294422388076782,82.7245864868164,96.08375549316406
307,2.8586318492889404,1e-05,0.7320424914360046,82.70260620117188,96.09774780273438
308,2.8115060329437256,1e-05,0.7335523962974548,82.7465591430664,96.08775329589844
309,2.8176567554473877,1e-05,0.7281663417816162,82.73857116699219,96.10973358154297
